actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
10031,1504650,0.035548627,150,0.0,2555,383250,0.6635992,0.6991478,0.28974086,303.6077041566774,0.0,0.0
10043,1506450,0.012991369,150,0.0,2558,383700,0.6656789,0.6786703,0.27908105,339.2339185606439,0.0,0.0
10055,1508250,0.28393468,150,0.0,2561,384150,0.42977992,0.7137146,0.3761743,294.4861913726621,0.0,0.0
10068,1510200,0.25701913,150,0.0,2564,384600,0.41056964,0.6675888,0.38736367,301.9996486286437,0.0,0.0
10076,1511400,0.25842863,150,0.0,2567,385050,0.4393338,0.6977624,0.39108914,314.7353608138604,0.0,0.0
10087,1513050,0.30095148,150,0.0,2570,385500,0.37573653,0.676688,0.29343536,313.1523409813088,0.0,0.0
10101,1515150,0.040789127,150,0.0,2573,385950,0.651263,0.6920521,0.36102948,313.54984363514035,0.0,0.0
10112,1516800,-0.0072788,150,0.0,2576,386400,0.6625558,0.655277,0.37330833,331.3038079535587,0.0,0.0
10126,1518900,0.017058134,150,0.0,2579,386850,0.65192133,0.66897947,0.5592151,303.12366751608374,0.0,0.0
10138,1520700,0.18099153,150,0.0,2582,387300,0.5173694,0.6983609,0.3660585,305.42709118165646,0.0,0.0
10146,1521900,0.0010222197,150,0.0,2584,387600,0.6624684,0.6634906,0.6543182,294.63541100791633,0.0,0.0
10158,1523700,-0.0015439391,150,0.0,2587,388050,0.66755956,0.6660156,0.34877488,308.82722391271585,0.0,0.0
10169,1525350,0.06941432,150,0.0,2590,388500,0.6204079,0.6898222,0.33591765,333.7127265764277,0.0,0.0
10177,1526550,0.3209912,150,0.0,2592,388800,0.37314245,0.69413364,0.33589917,271.6515788846469,0.0,0.0
10189,1528350,0.2796952,150,0.0,2595,389250,0.43348783,0.71318305,0.3831236,335.8620903190539,0.0,0.0
10197,1529550,-0.006982565,150,0.0,2597,389550,0.66391814,0.6569356,0.647982,311.7828115111921,0.0,0.0
10208,1531200,0.02125299,150,0.0,2600,390000,0.6864736,0.7077266,0.39340615,304.7929099000375,0.0,0.0
10216,1532400,-0.003254652,150,0.0,2602,390300,0.6614695,0.65821487,0.60548615,306.9223012576999,0.0,0.0
10228,1534200,0.028937459,150,0.0,2605,390750,0.65878934,0.6877268,0.35563317,278.86831375132033,0.0,0.0
10239,1535850,0.027166724,150,0.0,2608,391200,0.6707712,0.6979379,0.37394854,327.15246664753084,0.0,0.0
10251,1537650,0.02089578,150,0.0,2611,391650,0.688698,0.7095938,0.3771624,348.759225567836,0.0,0.0
10263,1539450,0.034724057,150,0.0,2614,392100,0.6674998,0.70222384,0.29268607,336.6267320359706,0.0,0.0
10276,1541400,0.007371545,150,0.0,2617,392550,0.65239155,0.6597631,0.6023169,303.8616759236899,0.0,0.0
10287,1543050,0.019904792,150,0.0,2620,393000,0.6594739,0.6793787,0.30783254,302.12335401286873,0.0,0.0
10299,1544850,-0.0022714138,150,0.0,2623,393450,0.67984754,0.6775761,0.64821565,317.6267815041625,0.0,0.0
10310,1546500,-0.0011875033,150,0.0,2626,393900,0.6641057,0.6629182,0.65235126,314.62738785179226,0.0,0.0
10322,1548300,0.19151932,150,0.0,2629,394350,0.49947292,0.69099224,0.3682052,343.2965980032292,0.0,0.0
10333,1549950,-0.04114431,150,0.0,2632,394800,0.74963766,0.70849335,0.4547146,307.2228016923131,0.0,0.0
10345,1551750,0.0057073236,150,0.0,2635,395250,0.65865356,0.6643609,0.57806563,314.17521127013765,0.0,0.0
10356,1553400,0.060202718,150,0.0,2638,395700,0.6535634,0.7137661,0.40478703,317.02994055426586,0.0,0.0
10368,1555200,0.35645756,150,0.0,2641,396150,0.3470817,0.70353925,0.32707512,327.91671487855297,0.0,0.0
10382,1557300,0.2285738,150,0.0,2644,396600,0.44890565,0.67747945,0.3194946,305.1898894439893,0.0,0.002
10393,1558950,0.20005816,150,0.0,2647,397050,0.4667397,0.6667979,0.33019325,279.12565600422715,0.0,0.002
10402,1560300,0.053687453,150,0.0,2649,397350,0.65507555,0.708763,0.40787157,289.2490460208726,0.0,0.002
10414,1562100,0.035013914,150,0.0,2652,397800,0.659462,0.6944759,0.26708746,314.9617777955775,0.0,0.002
10429,1564350,0.21921799,150,0.0,2655,398250,0.44001672,0.6592347,0.44001672,261.1257185002318,0.0,0.002
10437,1565550,0.28188738,150,0.0,2658,398700,0.39548668,0.67737406,0.3450053,331.40694729478594,0.0,0.002
10448,1567200,0.0012950897,150,0.0,2661,399150,0.6655977,0.66689277,0.2880667,309.75090762106294,0.0,0.002
10459,1568850,0.043739736,150,0.0,2664,399600,0.6448834,0.68862313,0.28229764,333.11815386179376,0.0,0.002
10467,1570050,0.2467205,150,0.0,2666,399900,0.4182303,0.6649508,0.35589293,305.37120224825446,0.0,0.002
10478,1571700,0.119540215,150,0.0,2669,400350,0.55597734,0.67551756,0.15741831,323.83246551905177,0.0,0.002
10490,1573500,0.23774529,150,0.0,2672,400800,0.42203325,0.65977854,0.36634946,308.73129516419823,0.0,0.002
10502,1575300,0.32866696,150,0.0,2675,401250,0.354816,0.68348294,0.3452368,303.18750289142133,0.0,0.002
10514,1577100,0.05970782,150,0.0,2678,401700,0.6236238,0.6833316,0.31780848,352.356715294455,0.0,0.002
10526,1578900,0.30933034,150,0.0,2681,402150,0.37570423,0.6850346,0.3438956,304.7300203429236,0.0,0.002
10537,1580550,0.004354775,150,0.0,2684,402600,0.6544902,0.65884495,0.5048668,355.5288327056038,0.0,0.003
10546,1581900,-0.022516549,150,0.0,2686,402900,0.7341669,0.7116504,0.41608736,278.77489727816493,0.0,0.004
10558,1583700,0.00054860115,150,0.0,2689,403350,0.66371405,0.66426265,0.3960916,332.9422211685314,0.0,0.004
10572,1585800,0.17878705,150,0.0,2692,403800,0.50154656,0.6803336,0.45088273,281.52764776109785,0.0,0.004
10583,1587450,0.0023665428,150,0.0,2695,404250,0.6644986,0.66686517,0.30491862,305.37120224825446,0.0,0.004
10594,1589100,0.12480199,150,0.0,2698,404700,0.55343646,0.67823845,0.3323004,312.0769644765984,0.0,0.004
10605,1590750,0.15082288,150,80.0,2701,405150,0.55644983,0.7072727,0.20905004,327.92714092339384,1.0,0.004
10614,1592100,-0.007310748,150,0.0,2703,405450,0.662106,0.6547952,0.55851823,284.44483024743687,0.0,0.005
10625,1593750,0.01803857,150,5.0,2706,405900,0.6701822,0.6882208,0.17306598,366.9242707099479,1.0,0.005
10631,1594650,0.029997706,150,97.0,2709,406350,0.6686259,0.6986236,0.21875176,321.6813136694679,1.0,0.006
10640,1596000,0.2710904,150,0.0,2711,406650,0.41597205,0.68706244,0.28246698,337.4743130983218,0.0,0.007
10651,1597650,0.30134147,150,0.0,2714,407100,0.39740926,0.69875073,0.39120054,297.2623231367761,0.0,0.007
10662,1599300,0.24266121,150,0.0,2717,407550,0.4700788,0.71274,0.3396076,323.9748748428133,0.0,0.007
10674,1601100,0.27110747,150,0.0,2720,408000,0.41228536,0.6833928,0.3498951,296.08927873060276,0.0,0.007
10690,1603500,0.21740219,150,0.0,2723,408450,0.47245476,0.68985695,0.3441197,310.8893825950143,0.0,0.007
10700,1605000,0.26804632,150,0.0,2726,408900,0.394737,0.6627833,0.29937592,305.1707930373134,0.0,0.007
10709,1606350,0.29536536,150,0.0,2728,409200,0.38339058,0.67875594,0.266079,293.50596882838914,0.0,0.007
10715,1607250,0.294851,150,0.0,2730,409500,0.40959132,0.7044423,0.37435073,289.8268075203016,0.0,0.007
10724,1608600,0.020479381,150,0.0,2732,409800,0.6548323,0.6753117,0.30159214,276.05534923231374,0.0,0.008
10731,1609650,0.22641897,150,0.0,2735,410250,0.43900365,0.6654226,0.36559132,311.4753335455562,0.0,0.008
10741,1611150,0.35492498,150,0.0,2738,410700,0.35383582,0.7087608,0.28293258,324.34181324400276,0.0,0.008
10755,1613250,0.2792838,150,0.0,2740,411000,0.4058157,0.6850995,0.3210335,309.715836255836,0.0,0.008
10766,1614900,0.06759912,150,0.0,2743,411450,0.6439801,0.7115792,0.34095827,321.0237727126609,0.0,0.008
10777,1616550,0.10706055,150,0.0,2746,411900,0.5505616,0.65762216,0.3864327,304.6084484348008,0.0,0.008
10788,1618200,0.015666246,150,0.0,2749,412350,0.65031695,0.6659832,0.30626974,296.7774316437759,0.0,0.008
10800,1620000,0.04119885,150,0.0,2752,412800,0.6213451,0.66254395,0.3904906,323.6570440848516,0.0,0.009
10818,1622700,0.050919175,150,0.0,2755,413250,0.64867204,0.6995912,0.33679977,297.0080414374317,0.0,0.009
10829,1624350,0.04117918,150,0.0,2758,413700,0.6615943,0.70277345,0.34270915,318.0148335509386,0.0,0.009
10841,1626150,0.53879285,150,0.0,2761,414150,0.17254326,0.71133614,0.10734251,366.56917056845276,0.0,0.009
10849,1627350,0.006482184,150,0.0,2763,414450,0.66211724,0.6685994,0.2753084,289.172867429986,0.0,0.009
10857,1628550,0.2881258,150,0.0,2766,414900,0.3971663,0.6852921,0.27681074,294.6657699160139,0.0,0.009
10866,1629900,0.06936753,150,0.0,2769,415350,0.5962343,0.66560185,0.28330418,328.7613165176087,0.0,0.009
10880,1632000,0.2683933,150,0.0,2772,415800,0.39499602,0.6633893,0.2716423,309.3296622252815,0.0,0.009
10891,1633650,0.008951664,150,0.0,2775,416250,0.64686483,0.6558165,0.26125836,312.050341067977,0.0,0.009
10902,1635300,0.32126206,150,0.0,2778,416700,0.38988775,0.7111498,0.34234995,288.12784969893255,0.0,0.009
10910,1636500,0.2668354,150,0.0,2781,417150,0.41429245,0.68112785,0.296337,332.2707004536109,0.0,0.009
10920,1638000,0.2755499,150,0.0,2783,417450,0.39931625,0.67486614,0.39899233,307.2592614298168,0.0,0.009
10932,1639800,0.010886848,150,0.0,2786,417900,0.648165,0.65905184,0.25418773,289.30065222429454,0.0,0.009
10944,1641600,0.31510165,150,0.0,2788,418200,0.39315537,0.708257,0.38446683,279.4838785339421,0.0,0.009
10951,1642650,0.31799337,150,0.0,2791,418650,0.3950515,0.7130449,0.381049,290.24959379074204,0.0,0.009
10962,1644300,0.32539374,150,0.0,2794,419100,0.32854372,0.65393746,0.32854372,330.61263741027835,0.0,0.009
10972,1645800,0.3078905,150,0.0,2797,419550,0.39783326,0.70572376,0.3743802,341.2585349131375,0.0,0.009
10994,1649100,0.09762508,150,0.0,2800,420000,0.5631358,0.6607609,0.3927476,286.6414535235755,0.0,0.009
11004,1650600,0.26059896,150,0.0,2803,420450,0.40836847,0.6689674,0.3990188,307.23645432539115,0.0,0.009
11015,1652250,0.30743867,150,0.0,2806,420900,0.38132262,0.6887613,0.35184687,302.1811082052723,0.0,0.009
11027,1654050,0.16574043,150,0.0,2809,421350,0.49387902,0.65961945,0.26275095,314.9136940738349,0.0,0.009
11040,1656000,0.31414294,150,0.0,2812,421800,0.39805317,0.7121961,0.3679138,318.08992024818417,0.0,0.01
11049,1657350,0.35296592,150,0.0,2815,422250,0.33144358,0.6844095,0.28010738,313.2571200955985,0.0,0.01
11063,1659450,0.13349593,150,0.0,2818,422700,0.52774626,0.6612422,0.34727776,309.92729970472584,0.0,0.01
11075,1661250,0.22061452,150,0.0,2821,423150,0.45609376,0.6767083,0.4454153,311.43771226943966,0.0,0.01
11087,1663050,0.31755742,150,0.0,2823,423450,0.39131233,0.70886976,0.3790238,283.21865407288067,0.0,0.01
11095,1664250,0.2545402,150,0.0,2826,423900,0.40791434,0.66245455,0.28194296,327.0239082840052,0.0,0.01
11108,1666200,0.21603858,150,0.0,2829,424350,0.44981664,0.6658552,0.2741889,330.15773059381576,0.0,0.01
11121,1668150,0.28197092,150,0.0,2832,424800,0.40088612,0.68285704,0.40061545,336.8716842684669,0.0,0.01
11132,1669800,-0.004752159,150,0.0,2835,425250,0.6862494,0.6814972,0.33965543,321.454826377925,0.0,0.01
11143,1671450,0.48161662,150,0.0,2838,425700,0.2247836,0.7064002,0.21292019,293.9180060433123,0.0,0.01
11153,1672950,0.27562284,150,0.0,2841,426150,0.42938864,0.7050115,0.35119218,294.26691175438845,0.0,0.01
11164,1674600,0.26855132,150,0.0,2843,426450,0.40621778,0.6747691,0.3817184,273.27126429292764,0.0,0.01
11176,1676400,0.12828362,150,0.0,2846,426900,0.54336315,0.6716468,0.36829242,284.22522052850945,0.0,0.01
11188,1678200,0.30319363,150,0.0,2849,427350,0.39119202,0.69438565,0.3760695,328.39957135243736,0.0,0.01
11197,1679550,0.005793929,150,0.0,2851,427650,0.6522224,0.6580163,0.64298433,277.32659087573046,0.0,0.01
11204,1680600,0.31133097,150,0.0,2853,427950,0.39490432,0.7062353,0.36542687,313.18382971521305,0.0,0.01
11211,1681650,0.2573563,150,0.0,2855,428250,0.43193126,0.68928754,0.29528758,286.356647717187,0.0,0.01
11221,1683150,0.27610332,150,0.0,2857,428550,0.38972133,0.66582465,0.3742563,277.11538986705943,0.0,0.01
11230,1684500,0.3670347,150,0.0,2860,429000,0.29314384,0.66017854,0.2668743,328.7281634461549,0.0,0.01
11239,1685850,0.30088905,150,0.0,2862,429300,0.3735809,0.67446995,0.31138137,303.0538737843921,0.0,0.01
11247,1687050,0.24261159,150,0.0,2864,429600,0.4525227,0.6951343,0.36038455,310.2745664312282,0.0,0.01
11258,1688700,0.28269476,150,0.0,2867,430050,0.3753363,0.65803105,0.28163964,293.2363376033081,0.0,0.01
11269,1690350,0.29688668,150,0.0,2870,430500,0.39317286,0.69005954,0.32894698,312.69615403157945,0.0,0.01
11281,1692150,0.31569374,150,0.0,2873,430950,0.3911634,0.70685714,0.3126532,323.06272693242056,0.0,0.01
11294,1694100,0.32265383,150,0.0,2876,431400,0.33657068,0.6592245,0.25330922,307.61124980564836,0.0,0.01
11304,1695600,0.33297133,150,0.0,2879,431850,0.37668824,0.7096596,0.3668743,354.35938595676015,0.0,0.01
11312,1696800,0.28415546,150,0.0,2881,432150,0.42388913,0.7080446,0.36603194,290.63306389398826,0.0,0.01
11324,1698600,0.27163503,150,0.0,2884,432600,0.39048383,0.66211885,0.28793198,288.45467174669545,0.0,0.01
11334,1700100,0.32113013,150,0.0,2886,432900,0.39330557,0.7144357,0.36811888,291.30469206866906,0.0,0.01
11345,1701750,0.36378008,150,0.0,2889,433350,0.30518305,0.66896313,0.24801897,311.09460674924014,0.0,0.01
11356,1703400,0.28171772,150,0.0,2892,433800,0.4112649,0.6929826,0.36491743,318.8065509972434,0.0,0.01
11367,1705050,0.01724267,150,0.0,2895,434250,0.6546468,0.6718895,0.27899513,328.0295564961412,0.0,0.01
11379,1706850,0.2231381,150,0.0,2898,434700,0.4843083,0.7074464,0.3721397,325.99923622946073,0.0,0.01
11391,1708650,0.22037885,150,0.0,2901,435150,0.44534078,0.6657196,0.2682845,362.335295096705,0.0,0.01
11402,1710300,0.26620504,150,0.0,2904,435600,0.40681466,0.6730197,0.2961933,290.82275935710226,0.0,0.01
11414,1712100,0.13972771,150,0.0,2907,436050,0.53187686,0.6716046,0.25160185,265.58240689459535,0.0,0.01
11422,1713300,0.36372858,150,0.0,2909,436350,0.29862505,0.66235363,0.29209754,313.4142641724864,0.0,0.01
11432,1714800,0.26127526,150,0.0,2912,436800,0.45501027,0.7162855,0.37446022,300.76742481717906,0.0,0.01
11443,1716450,0.22371286,150,0.0,2914,437100,0.4676509,0.69136375,0.34990475,262.68063464653,0.0,0.01
11453,1717950,0.4084242,150,0.0,2917,437550,0.28881,0.6972342,0.25197217,315.73074249811185,0.0,0.01
11461,1719150,0.31041676,150,0.0,2919,437850,0.35845166,0.6688684,0.28702182,280.5857309908137,0.0,0.01
11471,1720650,0.0018658638,150,0.0,2922,438300,0.65325665,0.6551225,0.28408474,317.2627119028685,0.0,0.01
11482,1722300,0.1325503,150,0.0,2925,438750,0.583948,0.7164983,0.38229397,314.3208718212353,0.0,0.01
11495,1724250,0.25650913,150,0.0,2928,439200,0.4263789,0.68288803,0.333376,311.26283105456577,0.0,0.01
11504,1725600,0.26925024,150,0.0,2931,439650,0.4168357,0.68608594,0.29469994,311.0263223592981,0.0,0.01
11514,1727100,0.32772613,150,0.0,2934,440100,0.38013196,0.7078581,0.26996905,305.5795925900741,0.0,0.01
11526,1728900,-0.53379846,150,0.0,2937,440550,1.2033318,0.6695334,0.26842782,302.53493493878574,0.0,0.01
11540,1731000,0.4027281,150,0.0,2940,441000,0.27541873,0.67814684,0.26043576,307.3777027343933,0.0,0.01
11553,1732950,0.26530164,150,0.0,2943,441450,0.43592548,0.7012271,0.3113685,320.0716306139476,0.0,0.01
11564,1734600,0.27854085,150,0.0,2946,441900,0.39226598,0.6708068,0.27554113,310.82748422878524,0.0,0.01
11576,1736400,0.32872337,150,0.0,2949,442350,0.34486777,0.67359114,0.26738548,278.30038072766894,0.0,0.01
11588,1738200,0.42231283,150,0.0,2952,442800,0.27909932,0.70141214,0.25001997,305.8548658317643,0.0,0.011
11597,1739550,0.32950968,150,0.0,2954,443100,0.3561933,0.685703,0.25730953,323.54635824595147,0.0,0.011
11607,1741050,0.3080357,150,0.0,2957,443550,0.38655642,0.6945921,0.3072872,315.7640197645618,0.0,0.011
11619,1742850,0.33112398,150,0.0,2960,444000,0.33478698,0.66591096,0.31114724,310.0899841442191,0.0,0.011
11637,1745550,0.2314744,150,0.0,2963,444450,0.47415203,0.7056264,0.2528944,300.4181483149201,0.0,0.011
11645,1746750,0.057636738,150,0.0,2966,444900,0.6306246,0.68826133,0.32457644,307.56177554555137,0.0,0.011
11653,1747950,0.02309829,150,0.0,2969,445350,0.6568777,0.679976,0.25846344,337.16125547157355,0.0,0.012
11665,1749750,0.22628266,150,0.0,2971,445650,0.46832806,0.6946107,0.29728737,287.5714248494713,0.0,0.012
11677,1751550,0.28252944,150,0.0,2974,446100,0.41244915,0.6949786,0.34967464,320.33759536621034,0.0,0.012
11689,1753350,0.33684134,150,0.0,2977,446550,0.3205098,0.65735114,0.2660009,299.3228970415282,0.0,0.012
11699,1754850,-0.0045850277,150,0.0,2980,447000,0.66086006,0.65627503,0.2179553,312.97911036999596,0.0,0.012
11710,1756500,0.068739,150,0.0,2983,447450,0.64372474,0.71246374,0.3659435,333.7323756882632,0.0,0.012
11721,1758150,0.2327039,150,0.0,2985,447750,0.4754034,0.7081073,0.37572864,286.5388425325629,0.0,0.012
11732,1759800,0.2537337,150,0.0,2988,448200,0.40524077,0.65897447,0.26470402,308.0133477463928,0.0,0.013
11741,1761150,0.000980556,150,0.0,2990,448500,0.6656891,0.66666967,0.2695622,285.80638713487485,0.0,0.013
11752,1762800,0.2733314,150,0.0,2993,448950,0.39695144,0.67028284,0.25801867,298.696768079791,0.0,0.013
11759,1763850,0.13604957,150,0.0,2995,449250,0.519047,0.6550966,0.24422768,330.6614642022234,0.0,0.013
11771,1765650,0.34627548,150,0.0,2998,449700,0.3187187,0.6649942,0.25824934,345.1751674041318,0.0,0.013
11780,1767000,0.39944556,150,0.0,3001,450150,0.28851077,0.68795633,0.27178726,295.3700543420852,0.0,0.014
11796,1769400,0.09418863,150,0.0,3004,450600,0.5846904,0.678879,0.26175272,282.34103031972995,0.0,0.014
11808,1771200,0.25898358,150,0.0,3007,451050,0.45018497,0.70916855,0.36796135,304.40712409098165,0.0,0.014
11819,1772850,0.29419312,150,0.0,3010,451500,0.42198357,0.7161767,0.35079235,319.712660587942,0.0,0.014
11825,1773750,0.10343844,150,0.0,3012,451800,0.58140385,0.6848423,0.3199195,278.1866779861116,0.0,0.014
11835,1775250,0.30595922,150,0.0,3015,452250,0.38100797,0.6869672,0.3675596,314.29103808435735,0.0,0.014
11848,1777200,0.08720952,150,0.0,3018,452700,0.58644027,0.6736498,0.25595766,279.4516020997105,0.0,0.014
11861,1779150,0.21799904,150,0.0,3021,453150,0.4465868,0.6645858,0.26319754,289.9444808775404,0.0,0.014
11873,1780950,0.115201175,150,0.0,3024,453600,0.5634036,0.6786048,0.2838404,288.7308146290691,0.0,0.014
11884,1782600,0.3261204,150,0.0,3027,454050,0.3892013,0.7153217,0.24887145,271.4010370383152,0.0,0.014
11895,1784250,0.2365866,150,0.0,3030,454500,0.4714217,0.7080083,0.32160676,314.1007066379232,0.0,0.014
11908,1786200,0.121201396,150,0.0,3033,454950,0.56258607,0.68378747,0.3788847,362.75981920406196,0.0,0.014
11915,1787250,0.2595672,150,0.0,3035,455250,0.4318881,0.6914553,0.3579234,280.67310266064703,0.0,0.014
11922,1788300,0.25794208,150,0.0,3037,455550,0.44288564,0.7008277,0.29882315,305.06173767367886,0.0,0.014
11935,1790250,0.2787903,150,0.0,3040,456000,0.42738515,0.70617545,0.26943198,298.4502206312778,0.0,0.014
11945,1791750,0.008129895,150,0.0,3043,456450,0.703052,0.7111819,0.23162302,300.6067602234009,0.0,0.014
11955,1793250,0.30571935,150,0.0,3046,456900,0.35042152,0.65614086,0.26091328,314.2208726226626,0.0,0.014
11966,1794900,0.30362344,150,0.0,3048,457200,0.3606693,0.66429275,0.25573406,290.92644408776823,0.0,0.014
11973,1795950,0.048114955,150,0.0,3050,457500,0.6506559,0.6987709,0.41252452,291.4335583352943,0.0,0.014
11984,1797600,0.39433545,150,0.0,3052,457800,0.27953446,0.6738699,0.2667165,270.68303468286433,0.0,0.014
11994,1799100,0.14015114,150,0.0,3055,458250,0.55609506,0.6962462,0.3668775,330.88406065399954,0.0,0.014
12002,1800300,0.24871463,150,0.0,3057,458550,0.40838015,0.6570948,0.25721785,290.2988786628486,0.0,0.014
12012,1801800,0.31289777,150,0.0,3059,458850,0.35872325,0.671621,0.29524192,282.2490717993902,0.0,0.014
12020,1803000,0.085820735,150,0.0,3061,459150,0.59026307,0.6760838,0.36385116,281.60224585124456,0.0,0.014
12030,1804500,0.2749756,150,0.0,3064,459600,0.3871991,0.6621747,0.27064043,315.3845999602978,0.0,0.014
12039,1805850,0.16006157,150,0.0,3066,459900,0.4981099,0.6581715,0.35492438,298.7492473641124,0.0,0.014
12045,1806750,0.09221411,150,0.0,3068,460200,0.5744824,0.6666965,0.25747567,306.2011085905793,0.0,0.014
12056,1808400,0.13210261,150,0.0,3070,460500,0.5328473,0.6649499,0.26523447,299.036934159606,0.0,0.014
12065,1809750,0.21095687,150,0.0,3073,460950,0.48619944,0.6971563,0.2349699,320.3945287852932,0.0,0.014
12074,1811100,-0.024694562,150,0.0,3075,461250,0.69479734,0.6701028,0.28878817,312.90766187731987,0.0,0.014
12082,1812300,0.27995983,150,0.0,3077,461550,0.37752512,0.65748495,0.33631703,283.6006330628857,0.0,0.014
12090,1813500,0.17003936,150,0.0,3079,461850,0.48489994,0.6549393,0.29923758,303.3471358892813,0.0,0.014
12098,1814700,0.2384587,150,0.0,3081,462150,0.4423747,0.6808334,0.38180125,291.0047609202133,0.0,0.014
12104,1815600,0.33625707,150,0.0,3083,462450,0.33218935,0.6684464,0.25239217,296.5807300137178,0.0,0.014
12112,1816800,0.31544006,150,0.0,3085,462750,0.38014907,0.6955891,0.31587258,272.33134838615007,0.0,0.014
12120,1818000,-0.9430693,150,0.0,3087,463050,1.6123027,0.6692334,0.2834406,264.1271547200228,0.0,0.014
12128,1819200,0.31660512,150,0.0,3089,463350,0.34564683,0.66225195,0.2952279,245.22529390991986,0.0,0.014
12136,1820400,-0.019039512,150,0.0,3091,463650,0.6854411,0.66640157,0.28709397,273.6549535524937,0.0,0.014
12144,1821600,-0.010561228,150,0.0,3093,463950,0.6742952,0.66373396,0.27481592,294.0035748916434,0.0,0.014
12152,1822800,0.21716702,150,0.0,3096,464400,0.4490903,0.6662573,0.25458747,331.677403709288,0.0,0.014
12165,1824750,0.14906281,150,0.0,3098,464700,0.5647502,0.713813,0.11394082,250.57096247960848,0.0,0.015
12173,1825950,0.051356494,150,0.0,3100,465000,0.644816,0.6961725,0.26652858,288.8930929662317,0.0,0.015
12185,1827750,0.02049005,150,0.0,3103,465450,0.6621785,0.68266857,0.25257573,256.84853240339487,0.0,0.015
12194,1829100,0.2979804,150,0.0,3105,465750,0.40531608,0.7032965,0.27571023,299.1455641131222,0.0,0.015
12200,1830000,0.40470296,150,0.0,3107,466050,0.25798064,0.6626836,0.25798064,269.63860502671764,0.0,0.016
12210,1831500,0.3186964,150,0.0,3109,466350,0.3380275,0.6567239,0.26335022,276.6426085801801,0.0,0.016
12218,1832700,0.4909978,150,0.0,3111,466650,0.21402399,0.7050218,0.115996376,300.39878378584854,0.0,0.016
12226,1833900,0.23603785,150,0.0,3113,466950,0.4653033,0.70134115,0.29202288,285.762509549708,0.0,0.016
12233,1834950,0.35656056,150,0.0,3116,467400,0.3176311,0.67419165,0.27052054,264.6813011228893,0.0,0.016
12243,1836450,0.045972764,150,0.0,3118,467700,0.65025264,0.6962254,0.26878783,304.714080635131,0.0,0.016
12255,1838250,0.39032638,150,0.0,3121,468150,0.27693915,0.66726553,0.272711,291.3693133611699,0.0,0.016
12268,1840200,0.06786537,150,0.0,3124,468600,0.6450445,0.7129099,0.3163128,296.8267178468106,0.0,0.016
12276,1841400,0.27824447,150,0.0,3126,468900,0.41018716,0.6884316,0.36064583,300.2307758382088,0.0,0.016
12285,1842750,0.25410867,150,0.0,3128,469200,0.40519226,0.6593009,0.40519226,283.95198575965077,0.0,0.016
12294,1844100,0.37207508,150,0.0,3131,469650,0.32561874,0.6976938,0.30413157,279.6689912198036,0.0,0.016
12302,1845300,0.22326076,150,0.0,3133,469950,0.43847185,0.6617326,0.27271855,288.1793205672109,0.0,0.016
12310,1846500,0.2734205,150,0.0,3136,470400,0.392774,0.6661945,0.34345347,311.3007181515095,0.0,0.016
12321,1848150,0.1961376,150,0.0,3138,470700,0.47077757,0.6669152,0.3240462,320.9160261733423,0.0,0.016
12334,1850100,0.0067725778,150,0.0,3141,471150,0.6516094,0.658382,0.27847067,287.62729934295345,0.0,0.016
12340,1851000,-0.040835857,150,3.0,3143,471450,0.7314132,0.6905773,0.20946911,261.69595471752734,1.0,0.016
12349,1852350,-0.13812345,150,0.0,3145,471750,0.82384145,0.685718,0.28224498,275.2871249698086,0.0,0.017
12358,1853700,0.016926706,150,0.0,3147,472050,0.6528985,0.6698252,0.24413615,289.50060049419983,0.0,0.017
12367,1855050,-0.003834784,150,0.0,3149,472350,0.6586156,0.6547808,0.2625165,286.54928304107364,0.0,0.017
12375,1856250,0.22939935,150,0.0,3151,472650,0.4401535,0.66955286,0.26474378,301.4187356661609,0.0,0.017
12383,1857450,0.27128395,150,0.0,3153,472950,0.43956771,0.71085167,0.30595583,313.782695173553,0.0,0.017
12391,1858650,0.0051095486,150,0.0,3155,473250,0.70112765,0.7062372,0.31782696,273.90049395163925,0.0,0.018
12402,1860300,0.08952165,150,0.0,3158,473700,0.58991784,0.6794395,0.23416393,291.9871555383735,0.0,0.018
12413,1861950,0.25341722,150,0.0,3161,474150,0.41946164,0.67287886,0.39722458,301.34784832826574,0.0,0.018
12422,1863300,0.2993232,150,0.0,3163,474450,0.39283544,0.69215864,0.31786418,298.4775474903563,0.0,0.018
12433,1864950,0.35785156,150,0.0,3166,474900,0.2979201,0.6557717,0.2752788,297.88625461818066,0.0,0.018
12445,1866750,0.0045282245,150,0.0,3169,475350,0.6665291,0.67105734,0.29023373,283.19978609635297,0.0,0.018
12453,1867950,0.30089012,150,0.0,3172,475800,0.35723808,0.6581282,0.3441523,324.6712110117025,0.0,0.018
12462,1869300,0.302867,150,0.0,3174,476100,0.4094664,0.7123334,0.27581722,281.5691002659742,0.0,0.018
12472,1870800,-0.18855244,150,0.0,3176,476400,0.85450363,0.6659512,0.2670942,263.3524585943749,0.0,0.018
12478,1871700,0.15565068,150,0.0,3178,476700,0.52123016,0.67688084,0.33687663,276.13131679767065,0.0,0.018
12486,1872900,0.35012892,150,0.0,3180,477000,0.3317041,0.681833,0.3060729,299.55919281529043,0.0,0.019
